station_european_code	component_code	component_name	component_caption	measurement_unit	measurement_european_group_code	statistics_period	statistics_year	statistics_average_group	statistic_shortname	statistic_name	statistic_value	statistics_percentage_valid	statistics_number_valid	statistics_calculated
GR0031A	38	Nitrogen monoxide (air)	NO	µg/m3	120	Calendar year	1988	day	Max	maximum	310.000	95.082	348	Y
GR0031A	38	Nitrogen monoxide (air)	NO	µg/m3	120	Calendar year	1988	hour	P50	50 percentile	10.000	96.232	8453	Y
GR0031A	38	Nitrogen monoxide (air)	NO	µg/m3	120	Calendar year	1988	hour	Mean	annual mean	30.288	96.232	8453	Y
GR0031A	38	Nitrogen monoxide (air)	NO	µg/m3	120	Calendar year	1988	hour	P95	95 percentile	135.000	96.232	8453	Y
GR0031A	38	Nitrogen monoxide (air)	NO	µg/m3	120	Calendar year	1988	hour	P98	98 percentile	233.000	96.232	8453	Y
GR0031A	38	Nitrogen monoxide (air)	NO	µg/m3	120	Calendar year	1988	hour	Max	maximum	765.000	96.232	8453	Y
GR0031A	38	Nitrogen monoxide (air)	NO	µg/m3	120	Calendar year	1989	day	P50	50 percentile	25.667	91.781	335	Y
GR0031A	38	Nitrogen monoxide (air)	NO	µg/m3	120	Calendar year	1989	day	Mean	annual mean	41.718	91.781	335	Y
GR0031A	38	Nitrogen monoxide (air)	NO	µg/m3	120	Calendar year	1989	day	P95	95 percentile	132.250	91.781	335	Y
GR0031A	38	Nitrogen monoxide (air)	NO	µg/m3	120	Calendar year	1989	day	P98	98 percentile	187.250	91.781	335	Y
GR0031A	38	Nitrogen monoxide (air)	NO	µg/m3	120	Calendar year	1989	day	Max	maximum	300.708	91.781	335	Y
GR0031A	38	Nitrogen monoxide (air)	NO	µg/m3	120	Calendar year	1989	hour	P50	50 percentile	15.000	93.048	8151	Y
GR0031A	38	Nitrogen monoxide (air)	NO	µg/m3	120	Calendar year	1989	hour	Mean	annual mean	41.516	93.048	8151	Y
GR0031A	38	Nitrogen monoxide (air)	NO	µg/m3	120	Calendar year	1989	hour	P95	95 percentile	163.000	93.048	8151	Y
GR0031A	38	Nitrogen monoxide (air)	NO	µg/m3	120	Calendar year	1989	hour	P98	98 percentile	276.000	93.048	8151	Y
GR0031A	38	Nitrogen monoxide (air)	NO	µg/m3	120	Calendar year	1989	hour	Max	maximum	707.000	93.048	8151	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2001	day	P50	50 percentile	85.792	99.726	364	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2001	day	Mean	annual mean	86.620	99.726	364	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2001	day	P95	95 percentile	128.250	99.726	364	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2001	day	P98	98 percentile	136.583	99.726	364	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2001	day	Max	maximum	162.625	99.726	364	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2001	dymax	P50	50 percentile	99.500	99.726	364	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2001	dymax	Mean	annual mean	101.150	99.726	364	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2001	dymax	P95	95 percentile	150.125	99.726	364	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2001	dymax	P98	98 percentile	157.250	99.726	364	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2001	dymax	Max	maximum	193.750	99.726	364	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2001	dymax	Max26	26th highest value	146.000	99.726	364	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2001	dymax	Days(c > 120)	days with c > 120 ug/m3	108.000	99.726	364	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2001	dymax	SOMO35	SOMO35 (c > 70 ug/m3, year,corrected)	11960.000	99.726	364	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2001	hour	P50	50 percentile	85.000	99.692	8733	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2001	hour	Mean	annual mean	86.635	99.692	8733	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2001	hour	P95	95 percentile	136.000	99.692	8733	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2001	hour	P98	98 percentile	151.000	99.692	8733	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2001	hour	Max	maximum	217.000	99.692	8733	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2001	hour	AOT40	AOT40 (c > 80 ug/m3,3 months,corrected)	31239.000	99.457	1098	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	day	P50	50 percentile	78.583	99.452	363	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	day	Mean	annual mean	79.468	99.452	363	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	day	P95	95 percentile	123.792	99.452	363	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	day	P98	98 percentile	128.250	99.452	363	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	day	Max	maximum	142.375	99.452	363	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	dymax	P50	50 percentile	89.375	98.630	360	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	dymax	Mean	annual mean	93.221	98.630	360	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	dymax	P95	95 percentile	143.750	98.630	360	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	dymax	P98	98 percentile	148.750	98.630	360	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	dymax	Max	maximum	164.250	98.630	360	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	dymax	Max26	26th highest value	139.875	98.630	360	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	dymax	Days(c > 120)	days with c > 120 ug/m3	90.000	98.630	360	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	dymax	SOMO35	SOMO35 (c > 70 ug/m3, year,corrected)	9965.000	98.630	360	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	hour	P50	50 percentile	77.000	99.338	8702	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	hour	Mean	annual mean	79.424	99.338	8702	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	hour	P95	95 percentile	131.000	99.338	8702	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	hour	P98	98 percentile	142.000	99.338	8702	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	hour	Max	maximum	196.000	99.338	8702	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	hour	AOT40	AOT40 (c > 80 ug/m3,3 months,corrected)	39149.000	98.641	1089	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	day	P50	50 percentile	90.625	99.726	364	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	day	Mean	annual mean	91.838	99.726	364	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	day	P95	95 percentile	136.917	99.726	364	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	day	P98	98 percentile	144.708	99.726	364	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	day	Max	maximum	165.375	99.726	364	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	dymax	P50	50 percentile	105.250	99.726	364	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	dymax	Mean	annual mean	106.785	99.726	364	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	dymax	P95	95 percentile	160.125	99.726	364	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	dymax	P98	98 percentile	171.250	99.726	364	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	dymax	Max	maximum	198.125	99.726	364	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	dymax	Max26	26th highest value	157.000	99.726	364	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	dymax	Days(c > 120)	days with c > 120 ug/m3	137.000	99.726	364	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	dymax	SOMO35	SOMO35 (c > 70 ug/m3, year,corrected)	14134.000	99.726	364	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	hour	P50	50 percentile	90.000	99.635	8728	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	hour	Mean	annual mean	91.923	99.635	8728	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	hour	P95	95 percentile	149.000	99.635	8728	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	hour	P98	98 percentile	161.000	99.635	8728	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	hour	Max	maximum	219.000	99.635	8728	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	hour	AOT40	AOT40 (c > 80 ug/m3,3 months,corrected)	54077.000	98.279	1085	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	day	Mean	annual mean	83.374	88.525	324	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	day	P50	50 percentile	84.542	88.525	324	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	day	P95	95 percentile	117.250	88.525	324	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	day	P98	98 percentile	126.750	88.525	324	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	day	Max	maximum	136.875	88.525	324	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	dymax	Mean	annual mean	97.698	87.705	321	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	dymax	P50	50 percentile	98.000	87.705	321	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	dymax	P95	95 percentile	139.875	87.705	321	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	dymax	P98	98 percentile	144.750	87.705	321	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	dymax	Max	maximum	150.750	87.705	321	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	dymax	Max26	26th highest value	132.625	87.705	321	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	dymax	Days(c > 120)	days with c > 120 ug/m3	60.000	87.705	321	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	dymax	SOMO35	SOMO35 (c > 70 ug/m3, year,corrected)	10675.000	87.705	321	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	hour	P50	50 percentile	83.000	88.673	7789	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	hour	Mean	annual mean	83.295	88.673	7789	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	hour	P95	95 percentile	127.000	88.673	7789	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	hour	P98	98 percentile	139.000	88.673	7789	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	hour	Max	maximum	170.000	88.673	7789	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	hour	AOT40	AOT40 (c > 80 ug/m3,3 months,corrected)	28952.000	98.279	1085	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2006	day	Mean	annual mean	63.564	92.055	336	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2006	day	P50	50 percentile	65.042	92.055	336	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2006	day	P95	95 percentile	89.333	92.055	336	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2006	day	P98	98 percentile	97.125	92.055	336	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2006	day	Max	maximum	110.333	92.055	336	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2006	dymax	Mean	annual mean	75.307	91.781	335	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2006	dymax	P50	50 percentile	77.375	91.781	335	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2006	dymax	P95	95 percentile	104.125	91.781	335	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2006	dymax	P98	98 percentile	113.250	91.781	335	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2006	dymax	Max	maximum	129.625	91.781	335	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2006	dymax	Max26	26th highest value	100.500	91.781	335	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2006	dymax	Days(c > 120)	days with c > 120 ug/m3	3.000	91.781	335	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2006	dymax	SOMO35	SOMO35 (c > 70 ug/m3, year,corrected)	3893.000	91.781	335	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2006	hour	Mean	annual mean	63.550	92.146	8072	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2006	hour	P50	50 percentile	65.000	92.146	8072	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2006	hour	P95	95 percentile	98.000	92.146	8072	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2006	hour	P98	98 percentile	107.000	92.146	8072	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2006	hour	Max	maximum	142.000	92.146	8072	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2006	hour	AOT40	AOT40 (c > 80 ug/m3,3 months,corrected)	8653.000	100.000	1104	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	day	P50	50 percentile	74.208	96.712	353	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	day	Mean	annual mean	75.317	96.712	353	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	day	P95	95 percentile	107.417	96.712	353	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	day	P98	98 percentile	113.292	96.712	353	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	day	Max	maximum	133.417	96.712	353	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	dymax	P50	50 percentile	87.875	96.438	352	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	dymax	Mean	annual mean	88.719	96.438	352	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	dymax	P95	95 percentile	124.250	96.438	352	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	dymax	P98	98 percentile	132.375	96.438	352	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	dymax	Max	maximum	157.625	96.438	352	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	dymax	Max26	26th highest value	118.250	96.438	352	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	dymax	Days(c > 120)	days with c > 120 ug/m3	23.000	96.438	352	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	dymax	SOMO35	SOMO35 (c > 70 ug/m3, year,corrected)	7435.000	96.438	352	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	hour	P50	50 percentile	73.000	96.735	8474	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	hour	Mean	annual mean	75.371	96.735	8474	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	hour	P95	95 percentile	116.000	96.735	8474	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	hour	P98	98 percentile	127.000	96.735	8474	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	hour	Max	maximum	185.000	96.735	8474	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	hour	AOT40	AOT40 (c > 80 ug/m3,3 months,corrected)	21398.000	93.388	1031	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	day	Mean	annual mean	90.367	99.454	364	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	day	P50	50 percentile	92.958	99.454	364	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	day	P95	95 percentile	136.417	99.454	364	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	day	P98	98 percentile	146.417	99.454	364	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	day	Max	maximum	165.125	99.454	364	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	dymax	Mean	annual mean	104.312	97.814	358	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	dymax	P50	50 percentile	106.500	97.814	358	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	dymax	P95	95 percentile	155.750	97.814	358	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	dymax	P98	98 percentile	170.000	97.814	358	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	dymax	Max	maximum	185.750	97.814	358	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	dymax	Max26	26th highest value	152.875	97.814	358	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	dymax	Days(c > 120)	days with c > 120 ug/m3	142.000	97.814	358	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	dymax	SOMO35	SOMO35 (c > 70 ug/m3, year,corrected)	13361.000	97.814	358	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	hour	P50	50 percentile	89.000	99.260	8719	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	hour	Mean	annual mean	90.393	99.260	8719	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	hour	P95	95 percentile	147.000	99.260	8719	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	hour	P98	98 percentile	159.000	99.260	8719	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	hour	Max	maximum	208.000	99.260	8719	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	hour	AOT40	AOT40 (c > 80 ug/m3,3 months,corrected)	54359.000	98.732	1090	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	day	Mean	annual mean	78.121	76.164	278	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	day	P50	50 percentile	79.333	76.164	278	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	day	P95	95 percentile	99.583	76.164	278	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	day	P98	98 percentile	104.292	76.164	278	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	day	Max	maximum	119.125	76.164	278	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	dymax	Mean	annual mean	89.570	76.164	278	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	dymax	P50	50 percentile	91.125	76.164	278	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	dymax	P95	95 percentile	116.500	76.164	278	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	dymax	P98	98 percentile	122.500	76.164	278	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	dymax	Max	maximum	128.000	76.164	278	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	dymax	Max26	26th highest value	112.500	76.164	278	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	dymax	Days(c > 120)	days with c > 120 ug/m3	8.000	76.164	278	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	dymax	SOMO35	SOMO35 (c > 70 ug/m3, year,corrected)	7569.000	76.164	278	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	hour	P50	50 percentile	78.000	76.701	6719	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	hour	Mean	annual mean	78.087	76.701	6719	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	hour	P95	95 percentile	110.000	76.701	6719	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	hour	P98	98 percentile	118.000	76.701	6719	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	hour	Max	maximum	142.000	76.701	6719	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	hour	AOT40	AOT40 (c > 80 ug/m3,3 months,corrected)	18832.000	100.000	1104	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	day	Mean	annual mean	26.540	9.589	35	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	day	P50	50 percentile	28.083	9.589	35	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	day	P95	95 percentile	34.182	9.589	35	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	day	P98	98 percentile	34.250	9.589	35	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	day	Max	maximum	37.000	9.589	35	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	dymax	Mean	annual mean	32.032	9.589	35	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	dymax	P50	50 percentile	32.750	9.589	35	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	dymax	P95	95 percentile	38.250	9.589	35	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	dymax	P98	98 percentile	40.125	9.589	35	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	dymax	Max	maximum	41.750	9.589	35	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	dymax	Max26	26th highest value	30.875	9.589	35	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	dymax	Days(c > 120)	days with c > 120 ug/m3	0.000	9.589	35	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	dymax	SOMO35	SOMO35 (c > 70 ug/m3, year,corrected)	0.000	9.589	35	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	hour	Mean	annual mean	26.474	9.737	853	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	hour	P50	50 percentile	28.000	9.737	853	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	hour	P95	95 percentile	38.000	9.737	853	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	hour	P98	98 percentile	40.000	9.737	853	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	hour	Max	maximum	45.000	9.737	853	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	day	Mean	annual mean	82.519	56.986	208	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	day	P50	50 percentile	89.917	56.986	208	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	day	P95	95 percentile	110.417	56.986	208	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	day	P98	98 percentile	113.625	56.986	208	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	day	Max	maximum	121.667	56.986	208	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	dymax	Mean	annual mean	93.972	56.712	207	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	dymax	P50	50 percentile	102.625	56.712	207	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	dymax	P95	95 percentile	125.625	56.712	207	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	dymax	P98	98 percentile	130.375	56.712	207	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	dymax	Max	maximum	132.375	56.712	207	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	dymax	Max26	26th highest value	118.250	56.712	207	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	dymax	Days(c > 120)	days with c > 120 ug/m3	20.000	56.712	207	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	dymax	SOMO35	SOMO35 (c > 70 ug/m3, year,corrected)	10409.000	56.712	207	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	hour	Mean	annual mean	82.514	56.918	4986	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	hour	P50	50 percentile	88.000	56.918	4986	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	hour	P95	95 percentile	119.000	56.918	4986	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	hour	P98	98 percentile	126.000	56.918	4986	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	hour	Max	maximum	150.000	56.918	4986	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	hour	AOT40	AOT40 (c > 80 ug/m3,3 months,corrected)	27098.000	94.656	1045	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2012	day	Mean	annual mean	75.768	59.563	218	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2012	day	P50	50 percentile	76.458	59.563	218	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2012	day	P95	95 percentile	116.292	59.563	218	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2012	day	P98	98 percentile	127.708	59.563	218	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2012	day	Max	maximum	130.667	59.563	218	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2012	dymax	Mean	annual mean	85.727	59.836	219	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2012	dymax	P50	50 percentile	87.375	59.836	219	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2012	dymax	P95	95 percentile	128.500	59.836	219	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2012	dymax	P98	98 percentile	138.625	59.836	219	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2012	dymax	Max	maximum	145.875	59.836	219	Y
GR0045A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2012	dymax	Max26	26th highest value	117.750	59.836	219	Y
